tahun;provinsi;nama_kota;nama_kecamatan;nama_kelurahan;pekerjaan_ayah;jenis_kelamin;jumlah
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Wiraswasta;Perempuan;34
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;(blank);Perempuan;10
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Belum/Tidak Bekerja;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Buruh Harian Lepas;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Dokter;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Industri;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Karyawan Honorer;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Karyawan Swasta;Perempuan;141
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Pelajar/Mahasiswa;Perempuan;7
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Pensiunan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KEMANGGISAN;Wiraswasta;Perempuan;27
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;(blank);Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Buruh Harian Lepas;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Guru;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Karyawan Honorer;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Karyawan Swasta;Perempuan;109
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Pedagang;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;Wiraswasta;Perempuan;25
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;(blank);Perempuan;17
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Buruh Harian Lepas;Perempuan;7
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Guru;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Karyawan Honorer;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Karyawan Swasta;Perempuan;270
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Mengurus Rumah Tangga;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;Wiraswasta;Perempuan;75
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;(blank);Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Belum/Tidak Bekerja;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Buruh Harian Lepas;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Dosen;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Karyawan BUMN;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Karyawan Swasta;Perempuan;222
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Konsultan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Pegawai Negeri Sipil;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Pendeta;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Transportasi;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;Wiraswasta;Perempuan;59
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;(blank);Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Buruh Harian Lepas;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Guru;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Karyawan BUMN;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Karyawan Swasta;Perempuan;162
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Pegawai Negeri Sipil;Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;Wiraswasta;Perempuan;51
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;(blank);Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Buruh Harian Lepas;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Buruh Tani/Perkebunan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Karyawan Swasta;Perempuan;253
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Mengurus Rumah Tangga;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Pegawai Negeri Sipil;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Pelajar/Mahasiswa;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Perawat;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;SRENGSENG;Wiraswasta;Perempuan;76
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;(blank);Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Buruh Harian Lepas;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Dokter;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Karyawan Swasta;Perempuan;215
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Pegawai Negeri Sipil;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;JOGLO;Wiraswasta;Perempuan;50
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;(blank);Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Arsitek;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Buruh Harian Lepas;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Karyawan Swasta;Perempuan;153
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Notaris;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Pegawai Negeri Sipil;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Pelajar/Mahasiswa;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Pilot;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;Wiraswasta;Perempuan;29
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;(blank);Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Karyawan BUMN;Perempuan;7
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Karyawan Swasta;Perempuan;66
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Pegawai Negeri Sipil;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Pelajar/Mahasiswa;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Pelaut;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Pengacara;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET TIMUR;Wiraswasta;Perempuan;12
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;(blank);Perempuan;3
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Buruh Harian Lepas;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Karyawan BUMN;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Karyawan Swasta;Perempuan;88
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Pegawai Negeri Sipil;Perempuan;8
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Pelajar/Mahasiswa;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Pilot;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;TEBET BARAT;Wiraswasta;Perempuan;29
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;(blank);Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Arsitek;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Buruh Harian Lepas;Perempuan;9
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Karyawan BUMN;Perempuan;7
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Karyawan Swasta;Perempuan;189
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Pegawai Negeri Sipil;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Pelajar/Mahasiswa;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Peternak;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Wartawan;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MENTENG DALAM;Wiraswasta;Perempuan;21
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;(blank);Perempuan;6
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Buruh Harian Lepas;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Guru;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Karyawan Honorer;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Karyawan Swasta;Perempuan;186
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Pelajar/Mahasiswa;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Penyiar Radio;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Sopir;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;KEBON BARU;Wiraswasta;Perempuan;36
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;(blank);Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Buruh Harian Lepas;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Buruh Tani/Perkebunan;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Karyawan Swasta;Perempuan;170
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Konsultan;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Pegawai Negeri Sipil;Perempuan;7
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Pelaut;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;BUKIT DURI;Wiraswasta;Perempuan;35
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;(blank);Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Buruh Harian Lepas;Perempuan;3
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Karyawan BUMN;Perempuan;3
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Karyawan Swasta;Perempuan;124
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Pegawai Negeri Sipil;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Pelaut;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Pengacara;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Seniman;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;Wiraswasta;Perempuan;25
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;(blank);Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Buruh Harian Lepas;Perempuan;7
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Karyawan Swasta;Perempuan;139
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Notaris;Perempuan;
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Pedagang;Perempuan;4
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA SELATAN;TEBET;MANGGARAI;Tentara Nasional Indonesia;Perempuan;1
